Restaurant Name,Item Name,Price
Ming Dynasty,Shrimp Rice Noodle Roll 鮮蝦拉腸粉,$6.75 
Ming Dynasty,Cilantro Rice Noodle Roll 芫茜腸粉,$6.75 
Ming Dynasty,Beef Rice Noodle Roll 香茜牛肉腸粉,$5.25 
Ming Dynasty,Lo Mein Rice Noodle Roll 羅漢齋腸粉,$7.45 
Ming Dynasty,Green Tea Mochi Dumpling 綠茶炸湯丸,$6.75 
Ming Dynasty,Steamed Taro Dumpling 香芋餃,$6.75 
Ming Dynasty,Steamed Sponge Cake 古法馬拉糕,$7.45 
Ming Dynasty,Deep Fried Sesame Ball 香麻煎堆仔,$5.25 
Ming Dynasty,Shanghai Soup Dumpling 風味小籠包,$6.95 
Ming Dynasty,Honey BBQ Pork (蜜汁叉燒) 厨点,$5.25 
Ming Dynasty,Chinese Broccoli with Oyster Sauce (蠔油芥蘭) 厨点,$5.25 
Ming Dynasty,Steamed White Rice 白饭,$7.45 
Ming Dynasty,Salt & Pepper Squid (椒鹽脆鮮魷) 厨点,$9.95 
Ming Dynasty,Empress Chicken (贵妃雞) 厨点,$9.95 
Ming Dynasty,Peking Style Cucumber Salad 京拍黃瓜,$2.99 
Ming Dynasty,A1. Pork Pot Stickers (香煎鍋貼),$9.95 
Ming Dynasty,A6. Crispy Fried Pumpkin with Salted Egg Yolk (金沙南瓜),$9.95 
Ming Dynasty,A7. Marinated Tofu (鹵水豆腐),$9.95 
Ming Dynasty,A8. Salt and Pepper Chicken Wing (椒鹽雞翼),$11.25 
Ming Dynasty,A9. Salt and Pepper Tofu (椒鹽豆腐粒),$14.75 
Ming Dynasty,A10. Crispy Egg Roll (Veggie) (脆皮春卷),$9.95 
Ming Dynasty,A11. House Special Lettuce Wrap with Chicken (招牌生菜包／鸡）,$11.25 
Ming Dynasty,Jelly Fish Salad (涼拌海蜇絲),$11.25 
Ming Dynasty,A2. Salt and Pepper Calamari (椒鹽鮮魷),$6.25 
Ming Dynasty,A3. Deep Fried Oyster 酥炸生蠔,$21.25 
Ming Dynasty,A5. Deep Fried Prawns (炸大蝦),$9.95 
Ming Dynasty,Roast Duck over Rice 脆皮烧鸭饭,$17.55 
Ming Dynasty,Honey BBQ Pork over Rice 蜜汁叉烧饭,$21.25 
Bangkok Garden Thai Cuisine & Sushi Bar,Pad Thai Jumbo Prawns,$18.95 
Bangkok Garden Thai Cuisine & Sushi Bar,Rice,$2.50 
Bangkok Garden Thai Cuisine & Sushi Bar,Cucumber Salad,$2.00 
Bangkok Garden Thai Cuisine & Sushi Bar,Peanut Sauce,$2.00 
Bangkok Garden Thai Cuisine & Sushi Bar,Sticky Rice with Mango,$6.99 
Bangkok Garden Thai Cuisine & Sushi Bar,Sticky Rice,$3.00 
Bangkok Garden Thai Cuisine & Sushi Bar,1. Garlic Prawns,$19.95 
Bangkok Garden Thai Cuisine & Sushi Bar,2. Squid Basil,$19.95 
Bangkok Garden Thai Cuisine & Sushi Bar,3. Garlic Seafood,$23.95 
Bangkok Garden Thai Cuisine & Sushi Bar,4. Basil Seafood,$23.95 
Bangkok Garden Thai Cuisine & Sushi Bar,5. Seafood Eggplant,$23.95 
Bangkok Garden Thai Cuisine & Sushi Bar,6. Ginger Fish,$22.95 
Bangkok Garden Thai Cuisine & Sushi Bar,7. Crispy Basa Fish,$24.95 
Bangkok Garden Thai Cuisine & Sushi Bar,8. Salmon Green Curry,$23.95 
Bangkok Garden Thai Cuisine & Sushi Bar,9. Seafood Delight,$21.95 
Bangkok Garden Thai Cuisine & Sushi Bar,Panang Avocado,$23.95 
Bangkok Garden Thai Cuisine & Sushi Bar,Buri Tara Sea,$22.95 
Oscar's Very Mexican Food,Potato Breakfast Burrito,$12.00 
Oscar's Very Mexican Food,Vegetarian Burrito,$12.80 
Oscar's Very Mexican Food,Oscar's Combo Plate,$20.90 
Oscar's Very Mexican Food,Carne Asada Combo Plate,$22.50 
Oscar's Very Mexican Food,Carnitas Combo Plate,$20.90 
Oscar's Very Mexican Food,Adobada Combo Plate,$20.90 
Oscar's Very Mexican Food,Pollo Asado Combo Plate,$20.90 
Oscar's Very Mexican Food,Fajita Combo Plate,$20.90 
Oscar's Very Mexican Food,Chile Verde Combo Plate,$20.00 
Oscar's Very Mexican Food,Carne Asada Fries,$18.90 
Oscar's Very Mexican Food,Quesadilla,$8.10 
Oscar's Very Mexican Food,Quesadilla Supreme,$16.20 
Oscar's Very Mexican Food,Taco Salad,$13.50 
Oscar's Very Mexican Food,Chips Supreme,$18.90 
Oscar's Very Mexican Food,Chips with Cheese,$5.00 
Oscar's Very Mexican Food,Plain Chips,$1.50 
Oscar's Very Mexican Food,Adobada Taco,$6.00 
Oscar's Very Mexican Food,Beef Taco,$5.75 
Oscar's Very Mexican Food,Carne Asada Taco,$6.25 
Oscar's Very Mexican Food,Carnitas Taco,$6.00 
Oscar's Very Mexican Food,Chicken Taco,$5.75 
Oscar's Very Mexican Food,Chorizo Taco,$6.00 
Oscar's Very Mexican Food,Fish Taco,$6.00 
Oscar's Very Mexican Food,Vegetarian Taco,$5.40 
Oscar's Very Mexican Food,Pollo Asado Taco,$6.00 
Oscar's Very Mexican Food,Fajita Taco,$6.00 
Oscar's Very Mexican Food,Adobada Torta,$14.00 
Oscar's Very Mexican Food,Carne Asada Torta,$14.50 
Oscar's Very Mexican Food,Carnitas Torta,$14.00 
Oscar's Very Mexican Food,Chicken Torta,$14.00 
Oscar's Very Mexican Food,Chorizo & Eggs Torta,$14.00 
Oscar's Very Mexican Food,Ham & Cheese Torta,$14.00 
Oscar's Very Mexican Food,Machaca Torta,$14.00 
Oscar's Very Mexican Food,Carne Asada Chimichanga,$18.50 
Oscar's Very Mexican Food,Chicken Chimichanga,$16.20 
TOGO’S,"#39 BBQ Chipotle Chicken - 9"" Large",$16.74+
TOGO’S,"#1 Chicken & Cheddar - 3"" Mini",$6.60+
TOGO’S,"#1 Chicken & Cheddar - 6"" Regular",$11.94+
TOGO’S,"#1 Chicken & Cheddar - 9"" Large",$16.20+
TOGO’S,"#36 California Club - 6"" Regular",$13.14+
TOGO’S,"#36 California Club - 9"" Large",$19.14+
TOGO’S,"#31 Clubhouse Melt - 3"" Mini",$7.14+
TOGO’S,"#31 Clubhouse Melt - 6"" Regular",$13.14+
TOGO’S,"#31 Clubhouse Melt - 9"" Large",$17.70+
TOGO’S,"#24 Turkey & Avocado - 3"" Mini",$7.14+
TOGO’S,"#24 Turkey & Avocado - 6"" Regular",$12.60+
TOGO’S,"#24 Turkey & Avocado - 9"" Large",$17.10+
TOGO’S,"#26 Turkey, Ham & Cheddar - 6"" Regular",$11.70+
TOGO’S,"#26 Turkey, Ham & Cheddar - 9"" Large",$17.10+
TOGO’S,"#3 Turkey & Cheddar - 3"" Mini",$6.60+
TOGO’S,"#3 Turkey & Cheddar - 6"" Regular",$11.70+
TOGO’S,"#3 Turkey & Cheddar - 9"" Large",$15.90+
TOGO’S,"#4 Turkey, Genoa Salami & Cheddar - 6"" Regular",$11.70+
TOGO’S,"#4 Turkey, Genoa Salami & Cheddar - 9"" Large",$17.10+
TOGO’S,"#5 Turkey & Cranberry - 3"" Mini",$6.60+
TOGO’S,"#5 Turkey & Cranberry - 6"" Regular",$11.70+
TOGO’S,"#5 Turkey & Cranberry - 9"" Large",$15.90+
Punjabi Dhaba,Keema Naan,$5.99 
Punjabi Dhaba,Tandoori Roti,$2.99 
Punjabi Dhaba,Aloo Parantha,$5.50 
Punjabi Dhaba,Gobi Parantha,$5.50 
Punjabi Dhaba,Bread Basket,$8.95 
Punjabi Dhaba,Rice Pulao,$8.99 
Punjabi Dhaba,Vegetable Biryani,$14.50 
Punjabi Dhaba,Chicken Biryani,$16.00 
Punjabi Dhaba,Lamb Biryani,$18.00 
Punjabi Dhaba,Prawn Biryani,$18.00 
Punjabi Dhaba,Goat Biryani,$18.00 
Punjabi Dhaba,Goa Fish Curry,$17.50 
Punjabi Dhaba,Fish Methi,$17.50 
Punjabi Dhaba,Prawn Jalfrezi,$17.50 
Punjabi Dhaba,Prawn Saag,$17.50 
Punjabi Dhaba,Prawn Tikka Masala,$17.50 
Tim's Kitchen Davis,Unagi Don,$13.95 
Tim's Kitchen Davis,Braised Spicy Pig Feet over Rice,$13.80 
Tim's Kitchen Davis,Baked Pork Chop with Tomato Sauce over Spaghetti,$13.80 
Tim's Kitchen Davis,Baked Chicken Steak with Cream Sauce over Rice,$13.80 
Tim's Kitchen Davis,Braised Spicy Beef Shank over Rice,$13.80 
Tim's Kitchen Davis,Green Bean with Chicken over Rice,$13.80 
Tim's Kitchen Davis,Chicken Steak with Black Pepper over Rice,$13.80 
Tim's Kitchen Davis,Baked Chicken Steak with Cream Sauce over Spaghetti,$13.80 
Tim's Kitchen Davis,Broccoli Chicken with Rice,$13.80 
Tim's Kitchen Davis,Baked Pork Chop with Tomato Sauce over Rice,$13.80 
Tim's Kitchen Davis,Chicken Steak with Black Pepper over Spaghetti,$13.80 
Tim's Kitchen Davis,Chicken Steak in Portuguese Sauce with Spaghetti,$13.95 
Tim's Kitchen Davis,Prawns in Portuguese Sauce with Rice,$13.95 
Tim's Kitchen Davis,Pork Chop with Black Pepper Sauce over Rice,$13.80 
Tim's Kitchen Davis,Baked Prawns with Cream Sauce over Rice,$13.80 
Tim's Kitchen Davis,Baked Prawns with Tomato Sauce over Spaghetti,$13.80 
Tim's Kitchen Davis,Baked Prawns with Cream Sauce over Spaghetti,$13.80 
Tim's Kitchen Davis,Prawns in Portuguese Sauce with Spaghetti,$13.95 
Tim's Kitchen Davis,Baked Pork Chop with Cream Sauce over Spaghetti,$13.80 
Tim's Kitchen Davis,Baked Pork Chop Steak with Cream Sauce over Rice,$13.80 
Tim's Kitchen Davis,Pork Chop with Black Pepper Sauce over Spaghetti,$13.80 
Tim's Kitchen Davis,Green Bean with Prawns over Spaghetti,$13.80 
Tim's Kitchen Davis,Green Bean with Chicken over Spaghetti,$13.80 
Tim's Kitchen Davis,Green Bean with Prawns over Rice,$13.80 
Tim's Kitchen Davis,Baked Prawns with Tomato Sauce Over Rice,$13.80 
Journey to the Dumpling 2,Shrimp Dumpling Noodle Soup,$19.49 
Journey to the Dumpling 2,Tan Tan Mian (spicy),$16.04 
Journey to the Dumpling 2,Kids Noodle Soup,$7.99+
Journey to the Dumpling 2,Pork Chop Noodle Soup,$19.49 
Journey to the Dumpling 2,Spare Ribs Noodle Soup,$18.98 
Journey to the Dumpling 2,Vegan Dumpling Noodle Soup,$19.49 
Journey to the Dumpling 2,Vegetarian Dumpling Noodle Soup,$19.49 
Journey to the Dumpling 2,Wonton Noodle Soup,$17.83 
Journey to the Dumpling 2,Duck Noodle Soup,$16.95 
Journey to the Dumpling 2,Chow Fun,$18.98+
Journey to the Dumpling 2,Chow Mein,$18.98+
Journey to the Dumpling 2,Garlic Noodles,$16.68+
Journey to the Dumpling 2,Singapore Noodles (spicy),$20.64 
Journey to the Dumpling 2,Hong Kong Style Chow Mein,$18.98+
Journey to the Dumpling 2,Vegan Singapore Noodles (spicy),$17.19 
Journey to the Dumpling 2,Vegetarian Singapore Noodles (spicy),$18.34 
Marco's Pizza,CinnaSquares,$11.49+
Marco's Pizza,Double Chocolate Brownie,$11.49+
Marco's Pizza,Chocolate CinnaSquares,$9.53+
Marco's Pizza,Blue Cheese Cup,$0.79+
Marco's Pizza,Caesar Dressing,$0.79+
Marco's Pizza,Greek Vinaigrette Dressing,$0.79+
Marco's Pizza,Buffalo Dipping Cup,$0.79+
Marco's Pizza,Vanilla Icing,$0.79+
Marco's Pizza,Italian Dressing,$0.79+
Marco's Pizza,Jalapeno Ranch Dipping Cup,$0.79+
Marco's Pizza,Pizza Sauce Dipping Cup,$0.79+
Marco's Pizza,Ranch Dipping Cup,$0.79+
Marco's Pizza,Ranch Dressing,$0.79+
Marco's Pizza,Tangy BBQ Dipping,$0.79+
Marco's Pizza,Garlic Butter Dipping Cup,$0.79+
Marco's Pizza,Side of,$0.58+
Marco's Pizza,Jalapeno Side Cup,$0.79+
Marco's Pizza,Banana Pepper Side Cup,$0.79+
Ike's Love & Sandwiches,298. JAYMEETLESS,$16.25+
Ike's Love & Sandwiches,36. [YOUR FAVORITE PEANUTS CHARACTER],$17.85+
Ike's Love & Sandwiches,311. LOVE TRIANGLE,$17.85+
Ike's Love & Sandwiches,315. BONNIE-JILL,$16.25+
Ike's Love & Sandwiches,892. PIRATES OR PILATES,$19.45+
Ike's Love & Sandwiches,895. CLUELESS,$17.85+
Ike's Love & Sandwiches,173. GLADIATOR *Contains Anchovies*,$17.85+
Ike's Love & Sandwiches,414. LITACANRANA,$16.25+
Ike's Love & Sandwiches,243. I CH-CH-CHOOSE YOU *Contains Anchovies*,$17.85+
Ike's Love & Sandwiches,414. VEGAN LITACANRANA,$17.85+
Ike's Love & Sandwiches,219. VEGAN FALL'ING FOR IKE'S,$17.75+
Ike's Love & Sandwiches,291. VEGAN PEE WEE,$17.85+
Ike's Love & Sandwiches,301. VEGAN HANDSOME OWL,$17.85+
Ike's Love & Sandwiches,202. VEGAN GRAMPS,$17.85+
Ike's Love & Sandwiches,892. VEGAN PIRATES OR PILATES,$17.85+
Ike's Love & Sandwiches,299. VEGAN MEL-LO KITTY,$17.85+
Ike's Love & Sandwiches,233. VEGAN BUD BUNDY,$17.85+
Ike's Love & Sandwiches,172. VEGAN TOAD,$17.85+
Ike's Love & Sandwiches,275. VEGAN KIRK RUETER,$17.85+
Ike's Love & Sandwiches,204. VEGAN SABRINA SMILES,$16.25+
Ike's Love & Sandwiches,315. VEGAN BONNIE-JILL,$17.85+
Ike's Love & Sandwiches,210. VEGAN TERMINATORS,$17.85+
Ike's Love & Sandwiches,361. VEGANSAURUS,$17.85+
Ike's Love & Sandwiches,982. VEGAN PURPLE GOBLIN,$17.85+
Ike's Love & Sandwiches,1122. VEGAN TAILOR'S BOOTY,$16.25+
Carl's Jr.,Redhook® Beer-Battered Fish Sandwich,$5.79 
Carl's Jr.,Fried Zucchini Star,$8.50 
Carl's Jr.,Hand-Breaded Chicken Sandwich,$10.18 
Carl's Jr.,Hand-Breaded Bacon Swiss Chicken Sandwich,$11.73 
Carl's Jr.,3 Piece - Hand-Breaded Chicken Tenders™,$8.89 
Carl's Jr.,5 Piece - Hand-Breaded Chicken Tenders™,$11.60 
Carl's Jr.,10 Piece - Hand-Breaded Chicken Tenders™,$18.05 
Carl's Jr.,15 Piece - Hand-Breaded Chicken Tenders™,$24.50 
Carl's Jr.,20 Piece - Hand-Breaded Chicken Tenders™,$31.59 
Carl's Jr.,6 Piece - Chicken Stars™,$6.44 
Carl's Jr.,9 Piece- Chicken Stars™,$9.02 
Carl's Jr.,Charbroiled Chicken Club™ Sandwich,$11.98 
Carl's Jr.,Charbroiled Santa Fe Chicken™ Sandwich,$11.34 
Carl's Jr.,Charbroiled BBQ Chicken™ Sandwich,$10.69 
Carl's Jr.,Spicy Chicken Sandwich,$5.41 
Shake Shack,Bag O' Bones,$5.69 
Shake Shack,ShackBurger Box - 12 servings,$11.99+
Shake Shack,Crinkle Cut Box - 12 Servings,$10.29 
Shake Shack,Chicken Shack Box - 12 servings,$115.09 
Shake Shack,Veggie Shack™ Box - 12 servings,$65.09 
Shake Shack,Smoke Shack Box- 12 Servings,$130.99 
Shake Shack,Cheeseburger Box - 12 servings,$140.39 
Shake Shack,Hamburger Box - 12 servings,$139.09 
Shake Shack,'Shroom Burger Box - 12 servings,$113.79 
Boba Pho U,2. Creamy Thai Iced Tea,$7.95 
Boba Pho U,3. Matcha Latte,$7.95 
Boba Pho U,5. Fruity Dragon,$7.95 
Boba Pho U,6. Cara-Melt in Your Mouth,$7.95 
Boba Pho U,Viet Iced Mocha,$7.95 
Boba Pho U,8. Taro Milk Shaker,$7.95 
Boba Pho U,10. Make Your Own,$7.95 
Blaze Pizza,Four Cheese (Large),$12.19+
Blaze Pizza,Herbivore (Large),$17.68+
Blaze Pizza,3 Top Pizza (Large),$28.61 
Blaze Pizza,2 Top Pizza (Large),$28.61 
Blaze Pizza,1 Top Pizza (Large),$25.00 
Blaze Pizza,Simple Pie (Large),$22.56 
Blaze Pizza,Green Goddess Chop Salad – Side,$21.34 
Blaze Pizza,Green Goddess Chop Salad – Entrée,$17.68 
Blaze Pizza,Side Salad,$8.53 
Blaze Pizza,Entrée Salad,$13.41 
Blaze Pizza,BYO Salad - Side,$8.53 
Blaze Pizza,BYO Salad - Entree,$13.41 
Blaze Pizza,Pesto Garlic Cheesy Bread,$9.75 
Blaze Pizza,Cheesy Bread,$14.63 
Mas Taco Bar,Kids Bean and Cheese Burrito,$6.50 
Mas Taco Bar,Kids Chicken Strips,$6.50 
Mas Taco Bar,Kids Chicken Quesadilla,$6.50 
Mas Taco Bar,Kids Cheese Quesadilla,$6.50 
Mas Taco Bar,Kids Steak Quesadilla,$6.50 
Mas Taco Bar,Churros,$9.00 
Mas Taco Bar,Churro Sundae,$11.50 
Mas Taco Bar,Mango Sorbet,$9.00 
Mas Taco Bar,Lemonade,$3.25 
Mas Taco Bar,Dr Pepper,$3.25 
Mas Taco Bar,Mug Root Beer,$3.25 
Mas Taco Bar,Bottled Water,$4.50 
Mas Taco Bar,Sierra Mist,$3.25 
Mas Taco Bar,500 ml. San Pellegrino,$4.50 
Mas Taco Bar,Diet Pepsi,$3.25 
Mas Taco Bar,Iced Tea,$3.25 
Mas Taco Bar,Pepsi,$3.25 
Mas Taco Bar,Pineapple Jarritos,$3.25 
Everest Curry,Assorted Bread Basket,$12.95 
Everest Curry,Butter Chicken,$17.95 
Everest Curry,Aloo Gobi,$13.95 
Everest Curry,Sahi Paneer,$16.95 
Everest Curry,Vegan Thali,$16.95 
Everest Curry,Saag Chana Masala,$14.95 
Everest Curry,Chana Masala,$14.95 
Everest Curry,Saag and Tofu,$14.95 
Everest Curry,Palak Paneer,$16.95 
Everest Curry,Mutter Paneer,$16.95 
Everest Curry,Paneer Tikka Masala,$16.95 
Everest Curry,Malai Kofta,$14.95 
Everest Curry,Mushroom Masala,$13.95 
Everest Curry,Mixed Vegetables,$13.95 
Everest Curry,Aloo Gobi,$13.95 
Everest Curry,Aloo Mutter,$13.95 
Everest Curry,Baigan Bhartha,$14.95 
Everest Curry,Mixed Vegetables,$13.95 
Everest Curry,Bhindi Masala,$14.95 
Everest Curry,Vegetable Korma,$15.95 
Everest Curry,Saag Aloo,$14.95 
Everest Curry,Mughlai Saag,$14.95 
Everest Curry,Vegetable Sampler,$16.95 
Everest Curry,Chicken Tikka Masala,$17.95 
Everest Curry,Chicken Tikka Masala Thali,$24.90 
Everest Curry,Chicken Korma,$17.95 
Everest Curry,Chicken Korma Thali,$24.90 
Everest Curry,Chicken Curry,$16.95 
Everest Curry,Chicken Curry Thali,$23.90 
Everest Curry,Butter Chicken,$17.95 
Everest Curry,Butter Chicken Thali,$24.90 
Everest Curry,Chicken Coconut Curry,$17.95 
Everest Curry,Chicken Coconut Curry Thali,$24.90 
Everest Curry,Chicken Saag,$16.95 
Everest Curry,Chicken Saag Thali,$23.90 
Everest Curry,Chicken Vindaloo,$16.95 
Everest Curry,Chicken Vindaloo Thali,$23.90 
Everest Curry,Chicken Kadhai,$16.95 
Everest Curry,Chicken Kadhai Thali,$23.90 
Everest Curry,Kitchen Special,$22.95 
Everest Curry,Kitchen Special Thali,$29.90 
Vallejo's Restaurant,D. Carne Asada Grilled Sirloin Steak Plate,$26.99 
Vallejo's Restaurant,D. Carne Asada Grilled Sirloin Steak a la Carta,$21.49 
Vallejo's Restaurant,E. Carne Adobada Plate,$24.99 
Vallejo's Restaurant,E. Carne Adobada a la Carta Plate,$18.49 
Vallejo's Restaurant,F. Mole Con Pollo Plate,$24.99 
Vallejo's Restaurant,F. Mole con Pollo a la Carta,$20.49 
Vallejo's Restaurant,G. Chile Verde Plate,$23.99 
Vallejo's Restaurant,G. Chile-Verde a la Carta,$19.99 
Vallejo's Restaurant,H. Chile Colorado,$24.49 
Vallejo's Restaurant,H. Chile Colorado a la Carta,$21.99 
Vallejo's Restaurant,I. Steak Ranchero,$26.99 
Vallejo's Restaurant,I. Chicken Ranchero Plate,$26.99 
Vallejo's Restaurant,I. Steak Ranchero a la Carta,$21.99 
Vallejo's Restaurant,I. Chicken Ranchero a la Carta,$21.99 
Vallejo's Restaurant,I. Shrimp Ranchero Plate,$27.99 
Vallejo's Restaurant,"I. Steak, Chicken and Shrimp a la Carta",$24.49 
KFC,12 pc. Nuggets,$9.59 
KFC,36 pc. Nuggets,$28.79 
KFC,5 pc. Nuggets Kids Meal,$6.59 
KFC,Classic Chicken Sandwich Combo,$11.39 
KFC,Spicy Chicken Sandwich Combo,$11.39 
KFC,Chicken Little Combo,$11.27 
KFC,Classic Chicken Sandwich + Nuggets Big Box Meal,$14.39 
KFC,Spicy Chicken Sandwich + Nuggets Big Box Meal,$14.39 
KFC,Classic Chicken Sandwich,$5.99 
KFC,Spicy Chicken Sandwich,$5.99 
KFC,Chicken Little,$4.14 
Manaao Thai Cuisine,Pad Eggplant,$19.95+
Manaao Thai Cuisine,Thai Praram Entree,$19.95+
Manaao Thai Cuisine,Manaao's Garden Entree,$19.95+
Manaao Thai Cuisine,Red Curry Entree,$19.95+
Manaao Thai Cuisine,Green Curry Entree,$19.95+
Manaao Thai Cuisine,Yellow Curry Entree,$19.95+
Manaao Thai Cuisine,Panang Curry Entree,$19.95+
Manaao Thai Cuisine,Kaprow Moo Yang,$21.95 
Manaao Thai Cuisine,Pla Pad Cha,$24.95 
Manaao Thai Cuisine,Pad Tom Yum Talay,$29.95 
Manaao Thai Cuisine,Larb Gai Samunprai,$19.95 
Manaao Thai Cuisine,Yum Nua,$20.95 
Manaao Thai Cuisine,BBQ Chicken,$21.95 
Manaao Thai Cuisine,Moo Dad Deaw,$20.95 
Manaao Thai Cuisine,Pla Nueng Manaao,$24.95 
Manaao Thai Cuisine,Crying Tiger,$23.95 
Manaao Thai Cuisine,Khua Kling,$22.95 
California Burrito,Carne Asada Mini Taco,$3.40 
California Burrito,Lengua Mini Taco,$3.40 
California Burrito,Chicken Mini Taco,$3.40 
California Burrito,Ground Beef Mini Taco,$3.40 
California Burrito,Chicken Crispy Taco,$4.15 
California Burrito,Shredded Beef Crispy Taco,$4.15 
California Burrito,Ground Beef Crispy Taco,$4.15 
California Burrito,Carne Asada Taco,$5.40 
California Burrito,Carnitas Taco,$5.40 
California Burrito,Adobada Taco,$5.40 
California Burrito,Lengua Taco,$5.40 
California Burrito,Chorizo Taco,$5.40 
California Burrito,Grilled Chicken Fajita,$5.40 
California Burrito,Fish Taco,$5.40 
California Burrito,Shrimp Fajita,$5.40 
Broderick Roadhouse,Desperado Sandwich,$22.00+
Broderick Roadhouse,Duck Burger,$25.00+
Broderick Roadhouse,Impossible Burger,$19.00+
Broderick Roadhouse,Mushroom Swiss Impossible,$22.00+
Broderick Roadhouse,Mushroom Cheese Steak,$21.50+
Broderick Roadhouse,Ranch,$0.50+
Broderick Roadhouse,Blue,$0.50+
Broderick Roadhouse,BBQ,$0.50+
Broderick Roadhouse,Wich,$0.50+
Broderick Roadhouse,Steak,$0.50+
Broderick Roadhouse,Garlic Mayo,$1.50 
Broderick Roadhouse,Bahmi,$1.50 
Broderick Roadhouse,1000,$1.50 
Broderick Roadhouse,Balsamic,$1.50 
Broderick Roadhouse,Ceasar,$1.50 
Broderick Roadhouse,Bomb,$1.50 
Broderick Roadhouse,Redwine Vin,$1.50 
Broderick Roadhouse,Fig Jam,$1.50 
Broderick Roadhouse,"Pickles, 2 oz.",$2.00 
Broderick Roadhouse,"Pickles, 4 oz.",$2.00 
Krispy Krunchy Chicken,Signature Chicken Family Meal,$28.99 
Plant Power Fast Food - Sacramento,Buffalo 66 Sandwich,$9.36+
Plant Power Fast Food - Sacramento,Buffalo 66 Wrap,$15.61+
Plant Power Fast Food - Sacramento,Southwest Avocado Wrap,$14.94 
Plant Power Fast Food - Sacramento,'Chicken' Caesar Salad,$14.94 
Plant Power Fast Food - Sacramento,Superfood Salad,$14.36 
Plant Power Fast Food - Sacramento,Kids Cheeseburger Meal,$15.61+
Plant Power Fast Food - Sacramento,Kids 'Chicken' Nuggets Meal,$15.61 
Plant Power Fast Food - Sacramento,Regular Fries,$13.11+
Plant Power Fast Food - Sacramento,Side Caesar Salad,$13.11+
Plant Power Fast Food - Sacramento,Sweet Potato Fries,$4.94 
Plant Power Fast Food - Sacramento,Iconic Fries,$4.94 
Plant Power Fast Food - Sacramento,'Carne Asada' Fries,$6.19 
Plant Power Fast Food - Sacramento,Buffalo 'Wings',$9.36+
Plant Power Fast Food - Sacramento,5pc 'Chicken' Tenders,$11.86+
Plant Power Fast Food - Sacramento,3pc 'Chicken' Tenders,$14.36 
Plant Power Fast Food - Sacramento,12pc 'Chicken' Nuggets,$13.11 
Plant Power Fast Food - Sacramento,6pc 'Chicken' Nuggets,$9.94 
Plant Power Fast Food - Sacramento,6pc Onion Rings,$15.61 
Plant Power Fast Food - Sacramento,SIDE Ketchup,$9.36 
Plant Power Fast Food - Sacramento,SIDE Ranch,$7.44 
Plant Power Fast Food - Sacramento,SIDE Chipotle Sauce,$0.00 
Plant Power Fast Food - Sacramento,SIDE BBQ Sauce,$0.81 
Plant Power Fast Food - Sacramento,SIDE Secret Sauce,$0.81 
Plant Power Fast Food - Sacramento,SIDE Honey Mustard,$0.81 
Plant Power Fast Food - Sacramento,Mint Cookie Snow Day featuring Thin Mint® Girl Scout Cookies®,$0.81 
Plant Power Fast Food - Sacramento,Fountain Drink,$0.81 
Plant Power Fast Food - Sacramento,Milkshake,$10.94 
Plant Power Fast Food - Sacramento,Betterfinger Snow Day,$3.44+
Plant Power Fast Food - Sacramento,Chocolate Brownie Snow Day,$9.36+
Plant Power Fast Food - Sacramento,Cookies & Cream Snow Day,$9.94 
Shah's Halal Food,Fanta Bottle,$11.49 
Shah's Halal Food,Sprite Bottle,$11.49 
Shah's Halal Food,Snapple,$2.50 
Shah's Halal Food,Soda Bottle,$2.50 
Lazi Cow,Black Milk Tea,$6.75 
Lazi Cow,Jasmin Green Milk Tea,$6.75 
Lazi Cow,Thai Milk Tea,$6.75 
Lazi Cow,Taro Milk Tea,$6.75 
Lazi Cow,Brown Sugar Milk Tea,$6.75 
Lazi Cow,Matcha Milk Tea,$6.75 
Lazi Cow,Mica Akira Milk Tea,$6.95 
Lazi Cow,Lazi Cow Style BMT Milk Tea,$6.95 
Lazi Cow,HK Thai Milk Tea,$6.95 
Lazi Cow,Matcha Love,$7.25 
Lazi Cow,Moodoo Matcha,$7.25 
Lazi Cow,Lazi Cow Style GMT Matcha,$7.25 
Ace's Gyro Shack ,Mango lassi,$11.99+
Ace's Gyro Shack ,Canned Drinks/bottled water,$11.99+
Pho Viet 2,"R5. Pho Tai, Nam",$12.75+
Pho Viet 2,"R6. Pho Tai, Gau",$12.75+
Pho Viet 2,F5. Beef Fried Rice,$13.25 
Pho Viet 2,F6. BBQ Pork Fried Rice,$12.25 
Pho Viet 2,F7. Salted Fish and Chicken Fried Rice,$14.25 
Pho Viet 2,F8. Garlic Butter Fried Rice,$14.25 
Pho Viet 2,F9. Vegetarian Fried Rice,$12.00 
Pho Viet 2,L1. House Special Chow Fun,$15.00 
Pho Viet 2,L1. House Special Chow Mein,$15.00 
Pho Viet 2,L2. Seafood Chow Fun,$15.00 
Pho Viet 2,L2. Seafood Chow Mein,$15.00 
Pho Viet 2,L3. Chicken Chow Fun,$14.00 
Pho Viet 2,L3. Chicken Chow Mein,$14.00 
Pho Viet 2,L4. Beef Chow Fun,$14.50 
Pho Viet 2,L4. Beef Chow Mein,$14.50 
Pho Viet 2,L5. BBQ Pork Chow Fun,$15.00 
Pho Viet 2,L5. BBQ Pork Chow Mein,$15.00 
