Item Name,Price,Time of Day
Aquafina,$12.29+,afternoon
Mix & Match 4-Pack,$13.52+,afternoon
Dole Lemonade,$4.00+,afternoon
Starry,$12.29+,afternoon
Dole Strawberry Pink Lemonade,$4.00+,afternoon
Cinnamon Dessert Pizza,$4.00+,afternoon
Mini Churrs,$4.00+,afternoon
Pizza Cookie,$12.29+,afternoon
Apple of My Pie,$9.83+,afternoon
Sweetheart Cherry Pie Dessert Pizza,$11.06+,afternoon
